zobacz wszystko#Kurtki i płaszcze;Jednorzędowy płaszcz;599,99 PLN;https://lp2.hm.com/hmgoepprod?set=source[/2c/6c/2c6c6457e8c71bc53c30115e608f1fe8ecb75b6c.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style];18
zobacz wszystko#Kurtki i płaszcze;Dwuwarstwowa ocieplana parka;179,99 PLN;https://lp2.hm.com/hmgoepprod?set=source[/5c/e0/5ce0583eed3cf0fe54d19d79873fe56da16e633e.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style];94
zobacz wszystko#Kurtki i płaszcze;Kurtka miś;219,99 PLN;https://lp2.hm.com/hmgoepprod?set=source[/47/85/4785ba793ba55fdd55094535cbb195f653c015fd.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style];22
zobacz wszystko#Kurtki i płaszcze;Kurtka z materiału futerkowego;229,99 PLN;https://lp2.hm.com/hmgoepprod?set=source[/69/53/69534f2c14f78ac074e1f89535a8e37f27df251e.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style];73
zobacz wszystko#Kurtki i płaszcze;Pikowany płaszcz z wiązanym paskiem;149,99 PLN;https://lp2.hm.com/hmgoepprod?set=source[/06/c8/06c881aa76d23d7468b810aec78ace0ef81fdafb.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style];6
zobacz wszystko#Kurtki i płaszcze;Kurtka puffer z kapturem;229,99 PLN;https://lp2.hm.com/hmgoepprod?set=source[/56/14/5614cbab1b875cb27ee000a2c12effd59c5d83ec.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style];4
zobacz wszystko#Kurtki i płaszcze;Jednorzędowy płaszcz;229,99 PLN;https://lp2.hm.com/hmgoepprod?set=source[/ed/be/edbe014c9ba41cf855f3fdc5598870411c20142b.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style];56
zobacz wszystko#Kurtki i płaszcze;H&M+ Kurtka puffer z kapturem;219,99 PLN;https://lp2.hm.com/hmgoepprod?set=source[/2c/91/2c910b8215bff6296440d7df40ea264a33b2422b.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style];56
zobacz wszystko#Kurtki i płaszcze;Płaszcz z kapturem;229,99 PLN;https://lp2.hm.com/hmgoepprod?set=source[/1f/88/1f88bbd33e53cadd1de8d5250863c1936f95d387.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style];63
zobacz wszystko#Kurtki i płaszcze;Płaszcz;199,99 PLN;https://lp2.hm.com/hmgoepprod?set=source[/f2/9e/f29ecd349008bcce7a109d157197c3759e95f5b2.jpg],origin[dam],category[],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/style];94
zobacz wszystko#Kurtki i płaszcze;Płaszcz z wiązanym paskiem
